# intraday sessions v1 — one row per complete regular session; the rules, the null and trial 3 run from this file anywhere
# {"symbol": "SPY", "timeframe": "1m", "provenance": {"source": "alpaca", "fetched_at": "2026-09-03T18:45:53+00:00", "adjusted": null, "path": "/Users/danielalba/Desktop/ca/tools/market/bars/SPY-1m.csv"}, "skipped": {"202 bars": 1, "185 bars": 1, "300 bars": 1, "233 bars": 1, "214 bars": 1, "206 bars": 1, "212 bars": 1, "207 bars": 1, "204 bars": 2, "47 bars": 1, "215 bars": 1, "213 bars": 2}, "sessions": 1518, "measured_by": "intraday.measure v1", "exported_at": "2026-09-04T02:44:31+00:00"}
date,r_first30,r_open_to_1530,open_1530,last_print,fill_slipped,exit_time
2023-01-24,-0.0014039310068191257,0.004186722823906974,400.56,400.21,0,15:59
2023-01-25,-0.003498976833489098,0.01040850870323129,399.99,400.245,0,15:59
2023-01-26,-0.004389772079065435,0.0017856699982639057,403.81,404.75,0,15:59
2023-01-27,0.0030094369999751347,0.009573229633666136,407.62,405.68,0,15:59
2023-01-30,0.004009981501942983,-0.005152143415808941,400.66,400.63,0,15:59
2023-01-31,0.0005235341045073394,0.00640706023135218,403.755,406.5,0,15:59
2023-02-01,0.0025919526042952334,0.01525549247099467,411.255,410.65,0,15:59
2023-02-02,-0.00313366276967586,0.0009642039291308802,415.32,416.73,0,15:59
2023-02-03,0.004835378447333172,0.002162556190013376,412.49,412.31,0,15:59
2023-02-06,0.0009760382606998075,-0.0015860621736371039,409.16,409.95,0,15:59
2023-02-07,0.00036684682922061285,0.014160287607914102,414.665,415.25,0,15:59
2023-02-08,0.0024083262737504274,-0.006317318165315111,410.47,410.7,0,15:59
2023-02-09,-0.0027744270205065646,-0.018673100120627284,406.76,407.15,0,15:59
2023-02-10,0.0008129280189190791,0.0029437847957825003,407.245,408.01,0,15:59
2023-02-13,0.0036451707603484262,0.007755161953224343,411.94,412.74,0,15:59
2023-02-14,0.005228090652660278,0.00449858963135874,413.095,412.72,0,15:59
2023-02-15,-0.0006334665237306414,0.005628106422375989,412.83,413.955,0,15:59
2023-02-16,0.00025683674966980874,0.0012964140697617754,409.31,408.27,0,15:59
2023-02-17,-0.002980515801660366,0.001391728452841301,406.535,407.255,0,15:59
2023-02-21,-0.0014140411808485354,-0.008744728355246867,399.59,399.06,0,15:59
2023-02-22,0.0004130059322671187,-0.004843433205676928,397.55,398.53,0,15:59
2023-02-23,0.0005229995268101195,-0.0002988568724626717,401.34,400.6,0,15:59
2023-02-24,-0.002225594334850811,0.0025290844714214167,396.46,396.44,0,15:59
2023-02-27,0.0009751950390077813,-0.005701140228045687,397.635,397.695,0,15:59
2023-02-28,8.80968562007034e-05,-0.0004530695461752998,397.03,396.26,0,15:59
2023-03-01,0.0017704486822802679,-0.0030224088218928635,394.185,394.715,0,15:59
2023-03-02,0.001451526649519863,0.01208332272275836,397.51,397.83,0,15:59
2023-03-03,0.0019013784994121874,0.01073278126641819,404.01,404.175,0,15:59
2023-03-06,0.00155505640164888,-0.002456001777207284,404.135,404.45,0,15:59
2023-03-07,1.2363537455373219e-05,-0.015256605219885588,398.25,398.29,0,15:59
2023-03-08,0.0007529931477623375,-0.002986872819457309,397.19,398.87,0,15:59
2023-03-09,0.002726772402061206,-0.020700955621153816,391.5,391.65,0,15:59
2023-03-10,-0.004706123075349233,-0.01066550718706838,386.7,385.885,0,15:59
2023-03-13,0.00990099009900991,0.011066582848761053,385.89,385.33,0,15:59
2023-03-14,0.0017414018284720445,-0.0058388178954646985,388.2,391.68,0,15:59
2023-03-15,-0.00037592035673550406,0.00777766255314738,388.55,389.29,0,15:59
2023-03-16,0.0040181916845396515,0.02330809581642934,395.995,396.03,0,15:59
2023-03-17,-0.001068158697863697,-0.006180061037639906,390.75,390.12,0,15:59
2023-03-20,0.002046978148508183,0.005578015454684948,392.96,393.58,0,15:59
2023-03-21,0.0015606907315108831,0.0024417258218798477,398.245,398.88,0,15:59
2023-03-22,-0.0002257138199557307,0.0005392052365604805,398.99,392.19,0,15:59
2023-03-23,0.002126151665485576,-0.00830211602713371,391.76,393.29,0,15:59
2023-03-24,-0.0003573160460427216,0.009290217197110762,395.6,395.7,0,15:59
2023-03-27,-0.00022605681561294055,-0.0010549318061939816,397.66,396.42,0,15:59
2023-03-28,-0.0005559205538990808,-0.0027543336534089358,394.605,395.695,0,15:59
2023-03-29,-0.0002750481334233834,0.0032630710374315086,401.215,401.33,0,15:59
2023-03-30,7.424639904951569e-05,-0.0014849279809929783,403.455,403.63,0,15:59
2023-03-31,0.0020015814964911005,0.010600968666600874,408.93,409.37,0,15:59
2023-04-03,0.0030327487954606713,0.004793699708953936,410.81,411.01,0,15:59
2023-04-04,-0.0015305750589149625,-0.009304924564515038,407.785,408.7,0,15:59
2023-04-05,0.0011522996959891785,-0.0017161910365793842,407.24,407.63,0,15:59
2023-04-06,-0.001647122452491434,0.005187206529488453,408.9,409.22,0,15:59
2023-04-10,-0.00094687653713732,0.005250860796851997,408.84,409.68,0,15:59
2023-04-11,-0.001487369550375539,0.0020969472349556817,411.03,409.695,0,15:59
2023-04-12,-0.0027796659545543667,-0.01053602641289575,407.56,408.04,0,15:59
2023-04-13,-0.0005376212702523642,0.010679113413650798,413.58,413.4,0,15:59
2023-04-14,0.004771708853094303,-0.0025917403415285367,411.705,412.495,0,15:59
2023-04-17,0.000557738008632791,0.002764440564527737,413.47,413.94,0,15:59
2023-04-18,-0.002297716719197318,-0.0037533383057045677,414.05,414.215,0,15:59
2023-04-19,0.00016981635574109255,0.005555420780670062,414.45,414.26,0,15:59
2023-04-20,0.0012403327010068743,-0.0020064205457464013,410.375,411.835,0,15:59
2023-04-21,-0.002644924898692169,-0.0006794302492053594,411.845,412.16,0,15:59
2023-04-24,0.0017233846303217337,0.0008131462692362312,412.3,412.63,0,15:59
2023-04-25,-0.0006819787125215138,-0.008938792410551177,406.9,406.12,0,15:59
2023-04-26,0.00019668100799008492,-0.0060602335586968925,404.32,404.37,0,15:59
2023-04-27,0.0014619523821224334,0.013120715496695246,412.285,412.38,0,15:59
2023-04-28,0.002624671916010568,0.008335763585107347,414.91,415.9,0,15:59
2023-05-01,0.002166169250024108,0.0006739193222295992,415.8,415.56,0,15:59
2023-05-02,-0.0023385327515128562,-0.008221027507895662,411.33,410.825,0,15:59
2023-05-03,0.0019082113860664496,-0.00622295687685348,408.82,407.96,0,15:59
2023-05-04,-0.0032193060060945466,-0.003981126511353628,405.225,404.965,0,15:59
2023-05-05,0.0032048145611116574,0.010544084548390176,413.065,412.68,0,15:59
2023-05-08,-0.002106741573033699,-0.0009201859744285557,412.525,412.8,0,15:59
2023-05-09,0.0010944910616563774,0.0008026267785481433,411.46,410.94,0,15:59
2023-05-10,-0.003358461389774803,-0.0016429883057891281,413.215,412.68,0,15:59
2023-05-11,-0.004090153289721177,3.6410860146052215e-05,411.9,412.08,0,15:59
2023-05-12,-0.0010642672278257104,-0.007353119028614352,410.46,411.61,0,15:59
2023-05-15,-0.003517112571858272,0.0011157736434861398,412.765,413.02,0,15:59
2023-05-16,-0.0007284205414592737,-0.00033992958601447576,411.7,410.28,0,15:59
2023-05-17,-0.003831789300092092,0.0055294174710192046,414.65,415.14,0,15:59
2023-05-18,0.0003976286871023582,0.006771737034894976,417.8,419.215,0,15:59
2023-05-19,0.0008091385054735944,-0.00478343645882906,418.21,418.58,0,15:59
2023-05-22,0.0005969436485195878,0.0005969436485195878,419.04,418.77,0,15:59
2023-05-23,0.0014385384449400185,-0.005622287755640221,414.765,414.135,0,15:59
2023-05-24,-0.0030794597609176133,-0.0009577847287893793,412.02,410.985,0,15:59
2023-05-25,-0.0038096156628248945,0.001326132034527694,415.285,414.62,0,15:59
2023-05-26,0.004069053523704014,0.011593190956588728,420.165,419.96,0,15:59
2023-05-30,-0.0016349548610288256,-0.004146624647536901,420.275,420.135,0,15:59
2023-05-31,-0.00021517716253038888,-0.00011954286807247527,418.21,417.86,0,15:59
2023-06-01,-0.002427039370643591,0.008715821188173267,421.86,421.79,0,15:59
2023-06-02,-0.0005181591219557413,0.008266993263931433,428.095,427.735,0,15:59
2023-06-05,-4.6697331247624874e-05,-0.0025917018842372963,427.14,427.1,0,15:59
2023-06-06,-0.00023437316895968952,0.0034218482668104677,428.12,428.03,0,15:59
2023-06-07,0.0018438127246418468,-0.003594267842972454,426.87,426.57,0,15:59
2023-06-08,-0.0004102540058373849,0.0057318345386987435,428.945,429.17,0,15:59
2023-06-09,0.0020228794642858094,0.0002092633928572063,430.115,429.99,0,15:59
2023-06-12,-3.480884144568819e-05,0.005406973371236301,433.29,433.82,0,15:59
2023-06-13,0.0007119726235043089,0.0021244344411013305,436.335,436.67,0,15:59
2023-06-14,0.0009151223976207046,-0.0010981468771448233,436.66,437.14,0,15:59
2023-06-15,0.005293551491819093,0.015479627847289068,443.18,442.59,0,15:59
2023-06-16,-0.004175035544221606,-0.00797770305341794,439.585,439.28,0,15:59
2023-06-20,-0.0003886336099490073,9.144320234089065e-05,437.495,437.24,0,15:59
2023-06-21,-0.002223750573131511,-0.0010774873911049143,435.78,434.85,0,15:59
2023-06-22,0.0016820664070600344,0.0036636788866102332,435.53,436.57,0,15:59
2023-06-23,0.0011779379157428327,0.00035800073909841856,433.145,433.16,0,15:59
2023-06-26,0.0037906804733727206,-1.1556952662750142e-05,432.63,431.4,0,15:59
2023-06-27,0.0008094544277157389,0.0099794167302667,436.69,436.14,0,15:59
2023-06-28,-9.193500195348037e-05,0.0005745937622101405,435.3,436.34,0,15:59
2023-06-29,0.001525439280634977,0.003991374959856797,437.59,438.14,0,15:59
2023-06-30,0.0019141899238854787,0.0057878760420442266,444.015,443.22,0,15:59
2023-07-05,0.0028963863055233574,0.004039101215124408,443.74,443.14,0,15:59
2023-07-06,-0.0025376089578734717,0.000796558865700181,439.74,439.69,0,15:59
2023-07-07,0.003488133506600155,0.0037617126051570082,440.24,438.52,0,15:59
2023-07-10,0.002076724708459876,0.0019397978046054032,438.995,439.65,0,15:59
2023-07-11,-0.00018163035951457296,0.0024179541610380717,441.46,442.5,0,15:59
2023-07-12,0.0011424219345010922,-0.0017696339769723846,445.64,446.0,0,15:59
2023-07-13,0.0010828430770604136,0.004242065662711125,449.76,449.61,0,15:59
2023-07-14,0.0009209942299155394,-0.00330670217487794,449.115,449.33,0,15:59
2023-07-17,0.0011132634203905312,0.005377062320486292,451.535,450.86,0,15:59
2023-07-18,0.0021974119370520295,0.008789647748207674,454.45,454.22,0,15:59
2023-07-19,0.0018452616317383708,0.0015816528272043495,455.755,455.05,0,15:59
2023-07-20,0.0014312136691914112,-0.00583494803593454,451.54,452.26,0,15:59
2023-07-21,-0.0024232811226401196,-0.002808803119423775,452.695,452.2,0,15:59
2023-07-24,-0.0006175834840530525,0.00023159380652004735,453.495,454.19,0,15:59
2023-07-25,0.001828395197708943,0.004471858134155848,455.94,455.36,0,15:59
2023-07-26,0.000638063806380762,-1.100110010998634e-05,454.505,455.505,0,15:59
2023-07-27,-0.0002831750457436,-0.013799337806046807,452.77,452.5,0,15:59
2023-07-28,0.00066918984147879,0.0018978662717350492,456.63,456.91,0,15:59
2023-07-31,-0.000896351194770606,-0.0015850112590455323,456.75,457.81,0,15:59
2023-08-01,0.000986150070126257,0.000810834502103841,456.655,456.44,0,15:59
2023-08-02,-0.0006067291781577389,-0.008483177054605662,449.46,450.16,0,15:59
2023-08-03,0.0012719949120203466,0.0026109369246734015,449.205,448.88,0,15:59
2023-08-04,-0.0007210925106222454,-0.00795420507871003,447.165,446.79,0,15:59
2023-08-07,-0.0005126033564376575,0.0024070070650115127,449.715,450.68,0,15:59
2023-08-08,-0.0033256701560162583,0.0013838359038458314,448.625,448.86,0,15:59
2023-08-09,-0.001358483842950231,-0.002739237912834258,447.795,445.74,0,15:59
2023-08-10,0.006615424089960964,-0.004484655116634428,446.06,445.88,0,15:59
2023-08-11,0.0005856383457969461,0.004302189386431232,445.825,445.36,0,15:59
2023-08-14,0.000876798561151082,0.0045188848920862945,446.835,448.1,0,15:59
2023-08-15,-0.002274305944565236,-0.008144928185709,442.63,442.93,0,15:59
2023-08-16,0.0023052410332904394,-0.005333694939769984,440.115,439.62,0,15:59
2023-08-17,-0.0015869417365678151,-0.009737021083654485,436.83,436.26,0,15:59
2023-08-18,0.002169547856994525,0.006531723867334582,436.07,436.39,0,15:59
2023-08-21,0.002742794450412589,0.004251331398139602,439.41,439.32,0,15:59
2023-08-22,-0.003321129410697954,-0.0059281593235324115,438.43,438.11,0,15:59
2023-08-23,0.0025270347182697606,0.008947068867387609,443.17,442.98,0,15:59
2023-08-24,0.0001573564122738791,-0.013836124536360628,438.745,436.92,0,15:59
2023-08-25,0.0010031919744641904,0.005312357501140008,440.93,439.98,0,15:59
2023-08-28,0.0005086814975583387,-0.0011869234943027163,441.795,442.78,0,15:59
2023-08-29,0.0024734303881817077,0.014558227261946444,449.11,449.19,0,15:59
2023-08-30,0.0037374029498786765,0.0030700095659719207,450.95,450.96,0,15:59
2023-08-31,0.001727000996346817,-0.0011291929591498162,451.15,450.2,0,15:59
2023-09-01,-0.0018646424079264978,-0.004777456583622053,451.02,451.18,0,15:59
2023-09-05,-0.002374190112718555,-0.001852755835626163,449.85,449.26,0,15:59
2023-09-06,-0.001115001226501322,-0.005809156390072068,445.845,446.24,0,15:59
2023-09-07,0.0008576716471808687,0.0042319324696429295,444.935,444.88,0,15:59
2023-09-08,0.0020679269032795045,-0.0005956528580097764,444.63,445.58,0,15:59
2023-09-11,-0.0027883735974481016,0.0006580561689977227,448.57,448.54,0,15:59
2023-09-12,0.0016558143697835703,-0.002886487212190425,445.64,446.01,0,15:59
2023-09-13,0.0019390271239632106,-0.0002914144810580721,446.02,446.46,0,15:59
2023-09-14,-0.0004453549478934393,0.00278346842433419,450.305,450.4,0,15:59
2023-09-15,-0.0020682176435734556,-0.007892765710069471,443.745,443.305,0,15:59
2023-09-18,5.642831347052457e-05,0.001105994944023081,443.47,443.63,0,15:59
2023-09-19,-0.0013324901757080232,-0.0006775373774785542,442.47,442.62,0,15:59
2023-09-20,0.0002027118338663314,-0.00718500833370872,440.875,438.52,0,15:59
2023-09-21,-0.0033738036767574364,-0.008250900828532637,432.115,431.3,0,15:59
2023-09-22,-0.00013873473917869195,0.0003583980762116301,432.645,430.28,0,15:59
2023-09-25,0.003355626500128217,0.004497471628644112,430.94,432.23,0,15:59
2023-09-26,-0.0009321836401772199,-0.009065485900722536,425.27,425.84,0,15:59
2023-09-27,-0.000468296337922558,-0.0013346445630795234,426.505,425.925,0,15:59
2023-09-28,0.002678823197668878,0.009704859479274353,429.695,428.51,0,15:59
2023-09-29,-0.0007644374435358259,-0.009497556116657813,427.535,427.3,0,15:59
2023-10-02,0.0003984997655883671,-0.0019221753398970254,425.745,427.36,0,15:59
2023-10-03,0.00249294449670745,-0.010747883349012222,420.64,421.68,0,15:59
2023-10-04,0.0010661738574169188,0.005496718553794411,424.455,424.705,0,15:59
2023-10-05,-0.0007775316903069207,0.0010838320531547652,424.845,424.31,0,15:59
2023-10-06,-0.0006040292302772476,0.020347494463065274,430.765,429.44,0,15:59
2023-10-09,0.003111183887342328,0.011158155746333165,432.25,432.24,0,15:59
2023-10-10,0.001131587455544869,0.0039951965267193135,434.745,434.47,0,15:59
2023-10-11,-0.0004590525156077385,-0.0006426735218509894,435.375,436.33,0,15:59
2023-10-12,-0.0032046880007325917,-0.007897266858947871,433.405,433.68,0,15:59
2023-10-13,0.0017920323484814649,-0.009557505858567183,431.12,431.625,0,15:59
2023-10-16,0.0011756298840506219,0.007099882437011651,436.825,436.04,0,15:59
2023-10-17,5.77674053192645e-05,0.0062735402176676835,435.495,436.11,0,15:59
2023-10-18,-0.00010367469185579292,-0.008270936528049888,430.52,430.24,0,15:59
2023-10-19,-0.0005569867019424857,-0.0095616050500128,426.83,426.43,0,15:59
2023-10-20,-0.001761018103266121,-0.008358965930169715,422.37,421.25,0,15:59
2023-10-23,0.002550412356390419,0.003480001906850383,421.05,420.52,0,15:59
2023-10-24,0.0025787219948425477,0.003241145993517769,424.11,423.56,0,15:59
2023-10-25,-0.004171505771373152,-0.009504396672276205,417.97,417.62,0,15:59
2023-10-26,-0.002713345819526425,-0.005522739278682076,414.175,412.6,0,15:59
2023-10-27,-0.003076848824161038,-0.00942360365360706,410.405,410.76,0,15:59
2023-10-30,0.0031917980462325968,0.006480317245381562,416.27,415.64,0,15:59
2023-10-31,-0.0033159526155176478,0.0049979575654179875,418.25,418.18,0,15:59
2023-11-01,0.0006558784597587852,0.008431019473627677,422.79,422.66,0,15:59
2023-11-02,0.0021331458040318996,0.008579465541490805,430.25,430.69,0,15:59
2023-11-03,0.0038440670922461617,0.005379385180140028,435.42,434.72,0,15:59
2023-11-06,-9.185266832001382e-05,-0.00105630568568027,435.04,435.69,0,15:59
2023-11-07,-0.00026396731396050033,0.0035348666391221695,437.22,436.89,0,15:59
2023-11-08,0.0005028571428571382,-0.0013257142857142634,436.915,437.43,0,15:59
2023-11-09,-0.0011633742415255721,-0.010595830101738146,433.77,433.88,0,15:59
2023-11-10,-0.0007568980939929304,0.00995435675130163,440.375,440.72,0,15:59
2023-11-13,-0.0007741171649097156,0.0035290635459119812,440.755,440.17,0,15:59
2023-11-14,0.0037414584966952713,0.007886187969082581,449.89,448.66,0,15:59
2023-11-15,-0.0008217109354178298,-0.00044416807319891394,450.09,449.69,0,15:59
2023-11-16,0.0025154432633980317,0.0009015526740496771,449.61,450.25,0,15:59
2023-11-17,-0.0002221086999978361,0.0018657130799812904,451.09,450.74,0,15:59
2023-11-20,0.003361959922774771,0.009852872644963817,455.02,454.26,0,15:59
2023-11-21,-0.00089357618012742,0.00020960428916549922,453.295,453.28,0,15:59
2023-11-22,-5.494565874342161e-05,0.0005824239826810462,455.28,455.0,0,15:59
2023-11-27,-0.00045085662759236644,0.000494842640040627,454.97,454.515,0,15:59
2023-11-28,-0.0009250693802034249,0.0008039293423196536,454.43,454.87,0,15:59
2023-11-29,0.002154748102290327,-0.005818913656946534,454.41,454.66,0,15:59
2023-11-30,-0.0005598858272038987,-0.0029201888242397223,454.11,456.28,0,15:59
2023-12-01,0.0009216994382021948,0.0073735955056180025,459.04,458.99,0,15:59
2023-12-04,0.0010097905782149308,0.0010097905782149308,456.035,456.59,0,15:59
2023-12-05,0.0004832828083123353,0.002888713149685751,456.535,456.58,0,15:59
2023-12-06,-0.0016348417473188714,-0.00832679396634406,454.99,454.74,0,15:59
2023-12-07,-0.0007222428924734681,0.002998402311177095,458.285,458.21,0,15:59
2023-12-08,0.0016394517673290476,0.006295494786543454,460.385,460.15,0,15:59
2023-12-11,0.0015662729230569994,0.003893928517044065,461.475,461.96,0,15:59
2023-12-12,-0.00012999111727363122,0.005459626925493399,464.1,464.2,0,15:59
2023-12-13,-0.00010765421466252256,0.009516632576165307,468.85,470.54,0,15:59
2023-12-14,0.0011321433483932886,-0.0023595137073991745,471.485,472.03,0,15:59
2023-12-15,-0.0007030101616923856,-2.130333823324726e-05,469.42,469.35,0,15:59
2023-12-18,0.0008068797112219528,0.0037477439218600583,472.71,472.01,0,15:59
2023-12-19,0.002052910052910084,0.003576719576719567,474.17,474.78,0,15:59
2023-12-20,0.00156154381818574,-0.009727995948426882,469.275,468.06,0,15:59
2023-12-21,0.00021217007553264722,0.001230586438088821,471.95,472.68,0,15:59
2023-12-22,0.00206794682422462,4.220299641288783e-05,473.96,473.67,0,15:59
2023-12-26,0.0012550624367195784,0.00442963212959846,476.19,475.63,0,15:59
2023-12-27,0.0011461860396644319,0.00031546404761395586,475.62,476.56,0,15:59
2023-12-28,0.0005766589429319069,5.242354026657736e-05,476.95,476.71,0,15:59
2023-12-29,0.0006926515962470958,-0.0013643137501837543,475.78,475.36,0,15:59
2024-01-02,0.00011648840410893868,-0.0026474637297468906,470.905,472.66,0,15:59
2024-01-03,-0.0011053011945755253,-0.002550695064404973,469.27,468.76,0,15:59
2024-01-04,0.0014630187309112586,6.407381303263904e-05,468.255,467.34,0,15:59
2024-01-05,0.0017224962286961354,-0.0007810076068001104,466.88,467.86,0,15:59
2024-01-08,0.00272150953061967,0.011035454332002814,473.66,474.53,0,15:59
2024-01-09,0.0004661609526634969,0.0038564224265795755,473.79,473.85,0,15:59
2024-01-10,0.0010861083577620168,0.004323343948372971,476.22,476.52,0,15:59
2024-01-11,-0.002554706313475097,-0.0034760758035807804,475.905,476.37,0,15:59
2024-01-12,-0.0015069066555044586,-0.0033800753453328003,476.19,476.65,0,15:59
2024-01-16,-0.0015990573977444633,-0.0025879481568759077,474.04,474.85,0,15:59
2024-01-17,-0.0009961637099680232,-0.0019287425022784799,470.885,472.28,0,15:59
2024-01-18,-0.0006854949273374933,0.004809010567167871,476.47,476.5,0,15:59
2024-01-19,0.00043967087494500845,0.009400582040491656,482.14,482.48,0,15:59
2024-01-22,0.0020351029431513457,0.0002066094358530446,484.13,483.45,0,15:59
2024-01-23,-0.00010330151646620322,0.00134291971406153,484.64,484.82,0,15:59
2024-01-24,-0.0014349849326581454,-0.004755950062524383,485.51,485.42,0,15:59
2024-01-25,-0.00045130056617714853,-0.0019487978994010557,486.53,488.02,0,15:59
2024-01-26,0.0003486929143547979,-0.0001128124134677222,487.475,487.47,0,15:59
2024-01-29,0.000676645478777882,0.0066229239286446084,490.97,491.25,0,15:59
2024-01-30,0.00114129659445239,0.0014368108912303779,491.415,490.9,0,15:59
2024-01-31,-0.0013000573253623138,-0.0075956105151092634,484.62,482.955,0,15:59
2024-02-01,0.0006498463061910265,0.00816949642068776,488.74,489.22,0,15:59
2024-02-02,0.0017767430461952394,0.012733325164399734,495.905,494.29,0,15:59
2024-02-05,-0.0005063906500030191,-6.076687800027347e-05,493.72,492.555,0,15:59
2024-02-06,-0.001053655373642326,-0.0007699789268925672,493.17,493.99,0,15:59
2024-02-07,-0.0009269054455695036,0.0037680721374238058,498.135,498.03,0,15:59
2024-02-08,-0.00032118194957453383,0.0005118837321342884,498.425,498.47,0,15:59
2024-02-09,0.001363135210985078,0.004530419965921517,501.1,501.09,0,15:59
2024-02-12,0.0003790674939647687,-0.0006484049238872913,500.94,500.99,0,15:59
2024-02-13,-0.0011429496191853739,-0.005957498457523691,491.37,494.16,0,15:59
2024-02-14,0.00018116671363577197,0.002465880268931908,498.055,498.62,0,15:59
2024-02-15,0.0005808131383937543,0.004646505107150034,501.675,501.97,0,15:59
2024-02-16,-0.004095950888452493,-0.002302103784020737,500.595,499.57,0,15:59
2024-02-20,-0.002119601796136461,-0.002019146734708266,496.79,496.745,0,15:59
2024-02-21,-0.00027253182061348635,-0.0018673476597591554,494.44,497.24,0,15:59
2024-02-22,0.001924526804491844,0.0073211380500772805,507.745,507.48,0,15:59
2024-02-23,0.0009621804186465965,-0.0026901779051957675,507.94,507.82,0,15:59
2024-02-26,-0.00017706427433161753,-0.0027838438686577094,506.89,505.86,0,15:59
2024-02-27,-0.001361752516281789,9.867771857186014e-06,506.74,506.95,0,15:59
2024-02-28,-0.00018798666284103316,0.0015335754073868557,506.13,506.13,0,15:59
2024-02-29,0.000806983358428548,0.00015746016749829117,508.14,508.15,0,15:59
2024-03-01,2.947099562833344e-05,0.007613340537354407,512.92,512.93,0,15:59
2024-03-04,0.0006150061500613813,0.002616216638356761,513.5,512.34,0,15:59
2024-03-05,-0.0011269537948944697,-0.010240580136214428,504.995,507.12,0,15:59
2024-03-06,-0.0013708287639041528,-0.0029179069403102442,509.16,509.73,0,15:59
2024-03-07,0.0004482207584675102,0.0028452274233152774,514.59,515.12,0,15:59
2024-03-08,0.004413105468371148,-0.006963977420418543,511.87,511.72,0,15:59
2024-03-11,-0.0018319144975950108,0.0009306517501150857,510.86,511.26,0,15:59
2024-03-12,3.895370352346994e-05,0.007196696725941365,517.05,516.77,0,15:59
2024-03-13,-0.0018567228841094296,-0.0036554231780906443,515.07,515.97,0,15:59
2024-03-14,-0.005716109563602689,-0.008433921386567622,512.66,514.86,0,15:59
2024-03-15,-0.0004705236536162172,-0.0001372360656380911,510.08,509.83,0,15:59
2024-03-18,0.0011202899115458909,0.0011495148657600929,513.83,512.9,0,15:59
2024-03-19,-0.0009079282639044006,0.004637268014565876,514.46,515.79,0,15:59
2024-03-20,-0.0004556338642599522,0.008928484871986386,520.355,520.52,0,15:59
2024-03-21,-9.551280826747277e-05,-0.0013562818773997787,522.845,522.08,0,15:59
2024-03-22,-0.0007756540391465894,-0.0008522618454819275,521.7,521.4,0,15:59
2024-03-25,0.0010100329944111586,0.0009715555470048987,520.29,519.88,0,15:59
2024-03-26,0.00019188701692440802,-0.001803737959089613,520.21,518.72,0,15:59
2024-03-27,-0.001542973242352308,-0.0015717242965576084,520.89,523.08,0,15:59
2024-03-28,-0.00022933588150975126,0.0023315814620163966,524.48,523.135,0,15:59
2024-04-01,0.0007064978709592218,-0.0034752057436368,521.9,522.21,0,15:59
2024-04-02,-0.001273811591685381,0.0005404049176847003,518.47,518.9,0,15:59
2024-04-03,0.0013038313325155482,0.001622545658241492,518.38,519.54,0,15:59
2024-04-04,-0.001527796344747201,-0.01888738231193776,513.755,513.12,0,15:59
2024-04-05,0.0035987316902366118,0.007995020133444664,518.15,518.54,0,15:59
2024-04-08,-0.0008762807179725218,1.9258916878595045e-05,519.225,518.65,0,15:59
2024-04-09,-0.002996801490716572,-0.003870868592175669,518.525,519.34,0,15:59
2024-04-10,0.0009154120327989901,0.0015971018444580487,514.245,514.195,0,15:59
2024-04-11,-0.0022106732857586353,0.006379925535215714,518.8,518.05,0,15:59
2024-04-12,0.0016719157043432187,-0.009487149578132903,509.53,510.88,0,15:59
2024-04-15,-0.0006987442013935974,-0.021253469459055596,504.29,504.52,0,15:59
2024-04-16,-0.0007824726134585402,0.0017630395594381287,505.37,503.41,0,15:59
2024-04-17,-0.0015610180208661673,-0.010709769206449504,500.85,500.52,0,15:59
2024-04-18,-0.0013649496861611876,-0.004224369831622998,499.885,499.42,0,15:59
2024-04-19,0.0005506166906934506,-0.008629665225052041,495.24,495.185,0,15:59
2024-04-22,-0.0005122024706236683,0.00550366576277983,500.46,499.54,0,15:59
2024-04-23,0.0023213645239708036,0.006993982385525843,505.24,505.5,0,15:59
2024-04-24,-0.0007995419907609325,-0.001352311762151115,505.815,505.66,0,15:59
2024-04-25,-0.001903426167100819,0.010108194750550803,504.125,503.53,0,15:59
2024-04-26,0.0027151376327949617,0.006318865763595305,509.505,508.195,0,15:59
2024-04-29,-0.0013620507192411146,-0.0033904284090463532,508.635,510.07,0,15:59
2024-04-30,0.0015639446816044789,-0.0070229968721106095,504.775,502.26,0,15:59
2024-05-01,-0.001017192548565915,0.00998244844229923,506.125,500.11,0,15:59
2024-05-02,-0.004165385645287567,0.0023306324443872484,505.165,505.03,0,15:59
2024-05-03,0.0007629704984739583,0.0010368573440799889,511.64,511.25,0,15:59
2024-05-06,0.0008174784682011271,0.002608145589022559,515.085,516.54,0,15:59
2024-05-07,-0.0007342285769490475,-0.0007438894792773931,517.175,517.255,0,15:59
2024-05-08,0.001658181818181781,0.0032678787878785975,517.29,517.2,0,15:59
2024-05-09,0.00022225013769849866,0.004261404814131398,519.61,520.16,0,15:59
2024-05-10,0.0011307014181678454,-0.0014756611728631297,521.04,520.81,0,15:59
2024-05-13,-0.0017890799154254289,-0.003501621652650666,520.735,520.925,0,15:59
2024-05-14,0.000306992718516641,0.004230743402054982,523.4,523.275,0,15:59
2024-05-15,-0.00011411834071917148,0.006257489016109563,529.04,529.8,0,15:59
2024-05-16,0.0005472937268815592,-5.661659243594297e-05,529.89,528.83,0,15:59
2024-05-17,-0.00034976272852726975,0.00037812186867847153,529.21,529.51,0,15:59
2024-05-20,0.0029836090339150356,0.0013124103028929746,530.265,530.05,0,15:59
